location,Points,Price,Value,Sentiment,Variety
"D.R. Stephens winery ,Rutherford, California, US",-0.04160735873201749,-0.0803429180041721,0.06898193432720538,-0.8896053205929259,-0.21688990472457687
"Lisini winery ,Brunello di Montalcino, Tuscany, Italy",0.17187124888582167,-0.08048711168633653,0.0708026890779655,-1.0032343211406591,-0.21688990472457687
"Cairdean Estate winery ,Coombsville, California, US",-1.011542771604387,-0.08113598325607646,0.0425787814471038,-0.5512853528491429,-0.21688990472457687
"Château Le Pin de Belcier winery ,Castillon Côtes de Bordeaux, Bordeaux, France",-0.8583950748350658,-0.08113598325607646,0.04557579047343501,-0.4848444754524613,-0.5408963354454864
"Freestone winery ,Sonoma Coast, California, US",0.7956000502736058,-0.08113598325607646,0.08720094155206845,-0.43409522194094313,-0.21688990472457687
"Pierre Morey winery ,Meursault, Burgundy, France",-0.04160735873201749,-0.08113598325607646,0.06624425858555039,0.4166158575117971,-0.5408963354454864
"Teso La Monja winery ,Toro, Northern Spain, Spain",0.49208916031258476,-0.08178485482581638,0.0881950770779916,-0.8157261304744592,-0.5408963354454864
"Blackbird Vineyards winery ,Napa Valley, California, US",0.06049110578086191,-0.08310497284701138,0.07450053283562065,-0.608120866947309,0.43112295671724227
"Macauley winery ,Napa Valley, California, US",0.8262295896274684,-0.08351517901178941,0.09055232511568816,-0.23201320807330447,-0.21688990472457687
"Bruno Paillard winery ,Champagne, Champagne, France",0.32849957512717415,-0.08425867768544976,0.0819937469775444,-0.25843229738890416,-0.21688990472457687
"Patland winery ,Napa Valley, California, US",-0.16923043937312002,-0.084347897526289,0.07084389270716042,-0.4927501488998403,1.0791358181590613
"Jeeper winery ,Champagne, Champagne, France",-0.6286735296810839,-0.08470477688964594,0.055359477159126376,-0.057433331199492135,-0.5408963354454864
"Finca Allende winery ,Rioja, Northern Spain, Spain",-0.21177146625348608,-0.0851013095155981,0.08381246176585924,-0.5264339000657414,0.43112295671724227
"Joseph Drouhin winery ,Meursault, Burgundy, France",0.5709834283452676,-0.08589437476750246,0.08854035527110717,0.12897863049642427,-0.5408963354454864
"Domaine de Bellene winery ,Nuits-St.-Georges, Burgundy, France",-0.16923043937312002,-0.08648917370643068,0.06766463384354193,-0.5209123803249455,-0.5408963354454864
"Joh. Jos. Prüm winery ,nan, Mosel-Saar-Ruwer, Germany",0.5505637354426883,-0.08648917370643068,0.08312869405201598,-0.35670849761600454,-0.5408963354454864
"Huber winery ,nan, Baden, Germany",-0.6250271559484818,-0.0865741449834204,0.05517458213282026,-0.5117408068271678,-0.21688990472457687
"Archery Summit winery ,Dundee Hills, Oregon, US",0.2406648666859473,-0.0878537124486778,0.08007032538068837,-0.25238411728100385,-0.21688990472457687
"Michele Chiarlo winery ,Barolo, Piedmont, Italy",0.49575298080945857,-0.0878537124486778,0.08840128248131583,-0.33004199419577324,-0.5408963354454864
"El Nido winery ,Jumilla, Levante, Spain",-0.04160735873201749,-0.08827357052321542,0.06978771305635931,-0.43166423107956275,-0.21688990472457687
"Bon Coeur winery ,Oakville, California, US",-0.24580428775778065,-0.08827357052321542,0.06842673969413428,-0.7215401011781385,-0.5408963354454864
"Provenance Vineyards winery ,Diamond Mountain District, California, US",0.36678649931950447,-0.08827357052321542,0.0829983594870439,-0.6338279734924688,-0.5408963354454864
"Pine & Brown winery ,Mount Veeder, California, US",0.9793772863967897,-0.08827357052321542,0.09694991035259566,-1.3141689986717515,-0.5408963354454864
"Captûre winery ,Spring Mountain District, California, US",0.06049110578086191,-0.08827357052321542,0.07579261343560505,-1.6226445008706292,-0.5408963354454864
"Marston Family winery ,Spring Mountain District, California, US",0.06049110578086191,-0.08827357052321542,0.07579261343560505,0.04435711301210551,-0.5408963354454864
"Labouré-Roi winery ,Chassagne-Montrachet, Burgundy, France",-0.5520996812964233,-0.08827357052321542,0.060895340700046124,1.3339745432816903,-0.5408963354454864
"Giulio Ferrari winery ,Trento, Northeastern Italy, Italy",0.673081892858147,-0.08827357052321542,0.09004914325780662,1.0008210009069025,-0.5408963354454864
"Padelletti winery ,Rosso di Montalcino, Tuscany, Italy",0.06049110578086191,-0.08827357052321542,0.07579261343560505,-0.019758333675692113,-0.5408963354454864
"Matteo winery ,Columbia Valley (WA), Washington, US",-0.7052473780657446,-0.08827357052321542,0.07099820201053002,-1.3592359033344896,-0.5408963354454864
"Cossart Gordon winery ,nan, Madeira, Portugal",0.8262295896274684,-0.08827357052321542,0.09963361218380938,0.7188773580077261,-0.5408963354454864
"Patz & Hall winery ,Santa Lucia Highlands, California, US",0.16258957029374133,-0.08827357052321542,0.07852390713326139,-0.6409868290844161,-0.5408963354454864
"David Family winery ,Monterey County, California, US",-1.1646904683737085,-0.08827357052321542,0.04531313588469135,1.4735003858147209,-0.5408963354454864
"Addendum winery ,Napa Valley, California, US",0.673081892858147,-0.08827357052321542,0.09004914325780662,-1.183444415222437,-0.5408963354454864
"Delgadillo winery ,Napa Valley, California, US",-0.24580428775778065,-0.08827357052321542,0.06726763357424376,-0.47804938571870986,-0.5408963354454864
"Jean-Luc Colombo winery ,Côte Rôtie, Rhône Valley, France",-0.24580428775778065,-0.08827357052321542,0.06842673969413428,-1.3497623258485452,-0.5408963354454864
"Montevertine winery ,Toscana, Tuscany, Italy",0.06049110578086191,-0.08827357052321542,0.07579261343560505,0.13803875014142616,-0.5408963354454864
"Donelan winery ,Sonoma Valley, California, US",1.8982634670127174,-0.08827357052321542,0.11679850849121573,-0.022952606627455296,-0.5408963354454864
"En Garde winery ,Mount Veeder, California, US",0.673081892858147,-0.08827357052321542,0.09004914325780662,-1.954848887854036,-0.5408963354454864
"Chiara Boschis - E. Pira e Figli winery ,Barolo, Piedmont, Italy",-0.24580428775778065,-0.08827357052321542,0.06842673969413428,-1.6375597998780476,-0.5408963354454864
"Blue Farm winery ,Sonoma Valley, California, US",0.16258957029374133,-0.08827357052321542,0.0781945287860847,-0.9648798146434842,-0.5408963354454864
"Viña Cobos winery ,La Consulta, Mendoza Province, Argentina",0.9793772863967897,-0.08827357052321542,0.09694991035259566,0.2543102855856184,-0.5408963354454864
"PreVail winery ,Alexander Valley, California, US",0.06049110578086191,-0.08827357052321542,0.07579261343560505,-0.6243703179854921,-0.5408963354454864
"Château les Ormes Sorbet winery ,Médoc, Bordeaux, France",-1.1646904683737085,22.823381556992857,-24.397322892601146,-0.837444403881618,-0.5408963354454864
"Château Pétrus winery ,Pomerol, Bordeaux, France",1.796165002499838,15.328914926496946,-14.899324540257547,0.8278901616827624,-0.5408963354454864
"Domaine du Comte Liger-Belair winery ,La Romanée, Burgundy, France",1.3622465283200929,12.652319701319835,-12.408677725216585,-0.22430132051833238,-0.5408963354454864
"Olivier Leflaive winery ,Montrachet, Burgundy, France",1.8982634670127174,5.593245894119399,-5.383762629005479,-0.24399629488949148,-0.5408963354454864
"Château Cheval Blanc winery ,Saint-Émilion, Bordeaux, France",0.895842179068071,5.157853070823922,-4.894227043717199,0.16947020742285043,-0.5408963354454864
"Château d'Yquem winery ,Sauternes, Bordeaux, France",2.20455886055136,4.979413389145448,-4.789480898069905,1.154228241038883,-0.5408963354454864
"Domaine Jacques Prieur winery ,Musigny, Burgundy, France",1.4388203767047536,4.561864534017819,-4.4743620100731665,0.30488247128264595,-0.5408963354454864
"Bouchard Père & Fils winery ,Montrachet, Burgundy, France",2.20455886055136,4.672497136658473,-4.438961856247323,-0.020513343646108868,-0.5408963354454864
"Olivier Leflaive winery ,Chevalier-Montrachet, Burgundy, France",1.285672679935432,4.337030535102942,-4.270848249162852,-1.1824736881176154,-0.5408963354454864
"Domaine Jacques Prieur winery ,Chevalier-Montrachet, Burgundy, France",1.285672679935432,4.158590853424467,-4.094454956932893,0.26666009153029396,-0.5408963354454864
"Château Laville Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",0.902803438012129,3.4091441903748767,-3.4416101054753465,0.46131514422465386,-0.5408963354454864
"Masseto winery ,Toscana, Tuscany, Italy",1.4388203767047536,3.462676094878419,-3.389970945981093,0.09255838763774558,-0.5408963354454864
"Château La Mission Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",1.0049019025250083,3.3642793561242885,-3.2783104442826025,0.23913039068040456,-0.21688990472457687
"Bouchard Père & Fils winery ,Chambertin Clos de Bèze, Burgundy, France",1.5919680734740749,3.373456254039182,-3.2760635781909797,0.005156995348063298,-0.5408963354454864
"Château Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",1.1937840618738402,3.349902216057624,-3.2331043825603536,-0.11909542691770358,-0.21688990472457687
"Château Margaux winery ,Margaux, Bordeaux, France",0.9487477470429271,3.291883828129022,-3.1856141041923767,-0.3097480228113387,-0.5408963354454864
"Domaine Leflaive winery ,Chevalier-Montrachet, Burgundy, France",1.8982634670127174,3.2806676195663753,-3.144840758969136,-0.742540164212447,-0.5408963354454864
"Louis Latour winery ,Montrachet, Burgundy, France",1.408190837350891,3.0808151760864844,-3.0073217974006017,0.3497478601889945,-0.5408963354454864
"Albert Bichot winery ,Chambertin, Burgundy, France",1.5919680734740749,3.0522648270179285,-2.9618630264063657,-1.4964068338169345,-0.5408963354454864
"Domaine Perrot-Minot winery ,Chambertin Clos de Bèze, Burgundy, France",1.5919680734740749,3.016576890682234,-2.9269518539858534,-0.5208332840423303,-0.5408963354454864
"Louis Latour winery ,Romanée-St.-Vivant, Burgundy, France",0.7496557412428078,2.8470591930876834,-2.8521074976214065,0.35005633569119327,-0.5408963354454864
"Château Ausone winery ,Saint-Émilion, Bordeaux, France",1.0304265186532315,2.8857211241180196,-2.8287741527160803,-0.006236785641724196,-0.5408963354454864
"Dal Forno Romano winery ,Amarone della Valpolicella, Veneto, Italy",1.3877711444483116,2.8381372090037598,-2.7776300322995193,-0.7745741586715612,-0.5408963354454864
"Armand de Brignac winery ,Champagne, Champagne, France",-0.16923043937312002,2.615087606905667,-2.7377644741389124,-0.1884653115653334,-0.21688990472457687
"Roche de Bellene winery ,Chambertin, Burgundy, France",1.5919680734740749,2.809586859935204,-2.72446705394688,-0.2550697744556051,-0.5408963354454864
"Domaine Jacques Prieur winery ,Chambertin, Burgundy, France",1.285672679935432,2.7025230509281193,-2.6550856923364297,0.3705818210298107,-0.5408963354454864
"Château Mouton Rothschild winery ,Pauillac, Bordeaux, France",0.5924778419269274,2.6872282210699643,-2.6341132171368806,-0.0011531092843898878,-0.5408963354454864
"Roche de Bellene winery ,Bonnes-Mares, Burgundy, France",1.5919680734740749,2.6953854636609806,-2.6127513022012394,-0.39016622516219035,-0.5408963354454864
"Domaine Perrot-Minot winery ,Mazoyeres-Chambertin, Burgundy, France",1.285672679935432,2.6596975273252856,-2.6127513022012394,-1.7306109266402363,-0.5408963354454864
"Domaine Faiveley winery ,Bienvenues Bâtard-Montrachet, Burgundy, France",1.5919680734740749,2.6668351145924247,-2.584822364264829,0.06329276307015959,-0.5408963354454864
"Domaine Leflaive winery ,Bâtard-Montrachet, Burgundy, France",2.1024603960384805,2.6977646594166935,-2.5544445909912894,0.3084121428943449,-0.5408963354454864
"Louis Jadot winery ,Chevalier-Montrachet, Burgundy, France",1.8982634670127174,2.6668351145924247,-2.5505590280335633,0.4591696575587189,-0.5408963354454864
"Louis Latour winery ,Grands-Echezeaux, Burgundy, France",0.9793772863967897,2.552633718318201,-2.5414433755550854,-1.2904401138872224,-0.5408963354454864
"Château Lafite Rothschild winery ,Pauillac, Bordeaux, France",0.902803438012129,2.6418535591574384,-2.5412040945923837,-0.5372747175741345,-0.5408963354454864
"Jean-Luc and Paul Aegerter winery ,Bonnes-Mares, Burgundy, France",0.8262295896274684,2.5276521628832147,-2.5342359077005288,-0.3723695615737935,-0.5408963354454864
"Louis Jadot winery ,Chambertin Clos de Bèze, Burgundy, France",1.7451157702433961,2.6311471782567297,-2.5330674509239044,-0.003148114326521839,-0.5408963354454864
"Joseph Drouhin winery ,Grands-Echezeaux, Burgundy, France",1.4388203767047536,2.5669088928524793,-2.485242437492215,-0.14848753363176206,-0.5408963354454864
"Philippe Pacalet winery ,Echézeaux, Burgundy, France",0.9793772863967897,2.4812578456468115,-2.470135448908932,0.5134297074326757,-0.5408963354454864
"Olivier Leflaive winery ,Bâtard-Montrachet, Burgundy, France",1.285672679935432,2.4063131793418524,-2.362272827234698,1.156007907397722,-0.5408963354454864
"Château Latour winery ,Pauillac, Bordeaux, France",1.1325249831661108,2.38668481435722,-2.3255039866801983,0.009794451486764662,-0.5408963354454864
"Domaine Faiveley winery ,Bâtard-Montrachet, Burgundy, France",0.9793772863967897,2.324230925769754,-2.3132580102873943,-0.30727332098156895,-0.5408963354454864
"Biondi Santi winery ,Brunello di Montalcino, Tuscany, Italy",1.1835742154225528,2.3535743400902143,-2.2985142063933486,0.040597776401713234,-0.21688990472457687
"Domaine Faiveley winery ,Chambertin Clos de Bèze, Burgundy, France",0.9793772863967897,2.306386957601907,-2.2931570039136258,0.025089258567067993,-0.5408963354454864
"Domaine Henri Rebourseau winery ,Clos de Vougeot, Burgundy, France",0.36678649931950447,2.1243784822898633,-2.1756027084139498,-0.9724730577745333,-0.5408963354454864
"Tenuta dell'Ornellaia winery ,Toscana, Tuscany, Italy",1.9595225457204468,2.2528550530983646,-2.150480158375207,0.48654200474334547,-0.5408963354454864
"Domaine Leflaive winery ,Bienvenues Bâtard-Montrachet, Burgundy, France",1.8982634670127174,2.195754354961253,-2.0944823508039376,-1.450847375030639,-0.5408963354454864
"Bouchard Père & Fils winery ,Echézeaux, Burgundy, France",1.285672679935432,2.1243784822898633,-2.0835714255113627,-0.6243703179854923,-0.5408963354454864
"Domaine Vincent Girardin winery ,Chevalier-Montrachet, Burgundy, France",1.285672679935432,2.1101033077555855,-2.069459962132966,1.0741432548910974,-0.5408963354454864
"Gaja winery ,Langhe, Piedmont, Italy",1.480587930369115,2.1243784822898633,-2.065301397346686,-0.1988133605559749,-0.21688990472457687
"Yao Ming winery ,Napa Valley, California, US",1.3877711444483116,2.058950599007756,-1.99285293344352,-0.45689251920677937,-0.5408963354454864
"Barons de Rothschild winery ,Champagne, Champagne, France",1.5919680734740749,2.0530026096184737,-1.9843501986320111,0.03125876861104549,-0.5408963354454864
"Louis Latour winery ,Chevalier-Montrachet, Burgundy, France",1.2090988315507716,2.005418694504214,-1.9821777349169847,0.17387071439815519,-0.5408963354454864
"Albert Bichot winery ,Grands-Echezeaux, Burgundy, France",1.285672679935432,2.017314673282779,-1.9777354501733875,-1.428067645637491,-0.5408963354454864
"Louis Latour winery ,Criots-Bâtard-Montrachet, Burgundy, France",1.285672679935432,1.9816267369470841,-1.9424567917273958,0.3373613823314701,-0.5408963354454864
"Errazuriz winery ,nan, Maipo Valley, Chile",0.44336034770416516,1.8745629279399996,-1.9127651578482947,0.20133555030415723,0.1071165259963327
"Verité winery ,Sonoma County, California, US",1.2516398584311377,1.9340428218328243,-1.875088228280929,-0.7114025216576053,-0.21688990472457687
"Salon winery ,Champagne, Champagne, France",1.837004388304988,1.9859092893073675,-1.8734040575136968,0.27233237357946843,-0.5408963354454864
"Domaine Jacques Prieur winery ,Echézeaux, Burgundy, France",1.285672679935432,1.9102508642756946,-1.8718994748354123,-0.5473870360631128,-0.5408963354454864
"Domaine Perrot-Minot winery ,Nuits-St.-Georges, Burgundy, France",0.8262295896274684,1.8745629279399996,-1.8640180724166269,0.6790573232286885,-0.5408963354454864
"Schloss Reinhartshausen winery ,nan, Rheingau, Germany",0.36678649931950447,1.791291076490045,-1.8127223703453614,-0.24852635471199236,-0.5408963354454864
"Louis Jadot winery ,Bâtard-Montrachet, Burgundy, France",1.5919680734740749,1.899544483374986,-1.808084401553749,0.37888693070439616,-0.5408963354454864
"Sirena Dunarii winery ,nan, Vânju Mare, Romania",-1.7772812554509936,1.5533715009187463,-1.7847404363217856,-0.6966247721543831,-0.5408963354454864
"Joseph Drouhin winery ,Vosne-Romanée, Burgundy, France",1.285672679935432,1.817462229802888,-1.7801749628758339,-0.08896758096390181,-0.5408963354454864
"Château La Mission Haut-Brion winery ,Bordeaux, Bordeaux, France",0.9793772863967897,1.7674991189329152,-1.7570561824473965,-0.23569118521490634,-0.5408963354454864
"Gérard Bertrand winery ,Rivesaltes, Languedoc-Roussillon, France",1.285672679935432,1.7674991189329152,-1.7307848410514453,-0.9914561656021565,-0.5408963354454864
"Vega Sicilia winery ,Ribera del Duero, Northern Spain, Spain",0.2275613204383037,1.623449630450656,-1.6874009714609017,-0.16297244894083063,0.43112295671724227
"Louis Latour winery ,Charmes-Chambertin, Burgundy, France",0.5199341960888257,1.617609786322997,-1.6442478092450812,-0.42047987547442633,-0.5408963354454864
"Domaine du Comte Liger-Belair winery ,Echézeaux, Burgundy, France",0.8262295896274684,1.6247473735901359,-1.6397431418359827,-0.6752687758483069,-0.5408963354454864
"Kapcsandy Family Winery winery ,Yountville, California, US",0.36678649931950447,1.589059437254441,-1.6291669661798385,-1.4399320880297557,-0.5408963354454864
"Louis Latour winery ,Echézeaux, Burgundy, France",0.7751803573710264,1.622368177834423,-1.6282722175960633,-0.3694034509757275,-0.5408963354454864
"Chanson Père et Fils winery ,Chambertin Clos de Bèze, Burgundy, France",1.2090988315507716,1.6556769184144047,-1.6264500852218102,-0.21415722227294623,-0.5408963354454864
"Krug winery ,Champagne, Champagne, France",0.8262295896274684,1.6297436846771332,-1.6073126204350952,-0.09171578130336318,-0.21688990472457687
"Bryant Family winery ,Napa Valley, California, US",1.5919680734740749,1.6604353099258307,-1.6003273020063717,-0.8167166580488845,-0.5408963354454864
"Roche de Bellene winery ,Clos Saint-Denis, Burgundy, France",1.285672679935432,1.6247473735901359,-1.5896702072674784,-0.9693092064699294,-0.5408963354454864
"Louis Latour winery ,Bâtard-Montrachet, Burgundy, France",0.9793772863967897,1.5590815707324575,-1.5458135075602617,0.017378988890604033,-0.5408963354454864
"Domaine Perrot-Minot winery ,Chambolle-Musigny, Burgundy, France",0.5199341960888257,1.5533715009187463,-1.543132402508936,-1.9228148933949216,-0.5408963354454864
"Château Trotanoy winery ,Pomerol, Bordeaux, France",1.285672679935432,1.589059437254441,-1.5416077264457784,-0.1820194139428996,-0.5408963354454864
"Domaine Faiveley winery ,Mazis-Chambertin, Burgundy, France",1.285672679935432,1.5640778818194547,-1.5296964879092922,-0.485398149430767,-0.5408963354454864
"Bouchard Père & Fils winery ,Chevalier-Montrachet, Burgundy, France",1.3622465283200929,1.5640778818194547,-1.5181206781067014,0.5922042119889521,-0.5408963354454864
"Gaja winery ,Barbaresco, Piedmont, Italy",0.9410903622044593,1.5043005884571659,-1.4989186828519379,-0.7892701131582369,-0.5408963354454864
"Roche de Bellene winery ,Clos de Vougeot, Burgundy, France",0.9793772863967897,1.4962708027816345,-1.486086061192013,-1.5686612879858255,-0.5408963354454864
"Louis Latour winery ,Chambertin, Burgundy, France",0.8262295896274684,1.4677204537130788,-1.464921582800675,-0.8875143624248547,-0.5408963354454864
"Domaine Faiveley winery ,Corton-Charlemagne, Burgundy, France",0.9793772863967897,1.4641516600795093,-1.452311043576149,0.8803375884134561,-0.5408963354454864
"Albert Bichot winery ,Clos de Vougeot, Burgundy, France",0.673081892858147,1.4534452791788008,-1.4433013052043209,0.2935654111189337,-0.5408963354454864
"Clos de Tart winery ,Clos de Tart, Burgundy, France",1.4898696089611954,1.5462339136516072,-1.4431557788234106,0.2737727648230301,-0.5408963354454864
"Domaine Méo-Camuzet winery ,Clos de Vougeot, Burgundy, France",1.285672679935432,1.4605828664459397,-1.427388378415916,-1.1887025203735542,-0.5408963354454864
"Domaine Méo-Camuzet winery ,Corton-Charlemagne, Burgundy, France",1.285672679935432,1.4605828664459397,-1.427388378415916,1.164550305920153,-0.5408963354454864
"Poggio di Sotto winery ,Brunello di Montalcino, Tuscany, Italy",1.1325249831661108,1.4543374775871931,-1.4226358012822178,-0.2298800802015286,-0.21688990472457687
"Jean-Luc and Paul Aegerter winery ,Clos de Vougeot, Burgundy, France",0.5965080444734864,1.3927757874081197,-1.4143435715874788,-0.7240316340805141,-0.5408963354454864
"Domaine Dujac winery ,Clos Saint-Denis, Burgundy, France",1.285672679935432,1.4391701046445229,-1.4062211833483214,-0.7173875463408459,-0.5408963354454864
"Roche de Bellene winery ,Clos de la Roche, Burgundy, France",1.285672679935432,1.4356013110109533,-1.402693317503722,-0.0933178765077319,-0.5408963354454864
"Hundred Acre winery ,Napa Valley, California, US",0.9793772863967897,1.410619755575967,-1.4005165492166287,-0.04882621753674026,-0.5408963354454864
"Roche de Bellene winery ,Corton-Charlemagne, Burgundy, France",0.9793772863967897,1.410619755575967,-1.4005165492166287,-0.10140726904791261,-0.5408963354454864
"Château Pavie winery ,Saint-Émilion, Bordeaux, France",0.8043513472318516,1.410619755575967,-1.3969652772614156,-0.23480454376859766,-0.5408963354454864
"Soldera winery ,Brunello di Montalcino, Tuscany, Italy",0.36678649931950447,1.3606566447059942,-1.3960210494932845,-0.2938269529370026,-0.5408963354454864
"Roche de Bellene winery ,Charmes-Chambertin, Burgundy, France",1.285672679935432,1.420136538598819,-1.3858765314696706,-1.147203936642429,-0.5408963354454864
"Domaine Dujac winery ,Clos de la Roche, Burgundy, France",1.5919680734740749,1.4391701046445229,-1.3838780329991929,-0.2057927903863999,-0.5408963354454864
"Domaine Jayer-Gilles winery ,Echézeaux, Burgundy, France",1.285672679935432,1.410619755575967,-1.3779982565915279,-0.32289483679805064,-0.5408963354454864
"Roche de Bellene winery ,Echézeaux, Burgundy, France",1.285672679935432,1.3820694065074113,-1.3497753298347344,-1.2428933610002224,-0.5408963354454864
"Albert Bichot winery ,Clos de la Roche, Burgundy, France",1.285672679935432,1.3749318192402722,-1.342719598145536,0.024787254578901092,-0.5408963354454864
"Zymè winery ,Amarone della Valpolicella Classico, Veneto, Italy",0.16258957029374133,1.2916599677903176,-1.3344906912109311,-0.40271616867045246,-0.21688990472457687
"Domaine Jacques Prieur winery ,Corton-Bressandes, Burgundy, France",0.8262295896274684,1.3321062956374383,-1.332774018902783,0.32822576168942635,-0.5408963354454864
"Harlan Estate winery ,Napa Valley, California, US",1.285672679935432,1.3392438829045774,-1.3121948638811551,-0.39369724010331714,-0.21688990472457687
"Château de la Tour winery ,Clos de Vougeot, Burgundy, France",1.1325249831661108,1.32139991473673,-1.2982459702109612,0.2371463922581425,-0.5408963354454864
"Domaine Faiveley winery ,Latricières-Chambertin, Burgundy, France",0.9793772863967897,1.307124740202452,-1.2971200555797062,0.8906893144007071,-0.5408963354454864
"Louis Jadot winery ,Chapelle-Chambertin, Burgundy, France",1.5919680734740749,1.3178311211031606,-1.2653247680702056,-0.38119670671363837,-0.5408963354454864
"Château Angélus winery ,Saint-Émilion, Bordeaux, France",0.9113116433882005,1.3035559465688826,-1.2307007651417685,-0.8830776801582186,-0.5408963354454864
"Domaine Jean Grivot winery ,Clos de Vougeot, Burgundy, France",1.5919680734740749,1.2750055975003267,-1.2232866398648348,-0.6260313399204092,-0.5408963354454864
"Louis Latour winery ,Clos de Vougeot, Burgundy, France",0.42804557802723386,1.1807894455740924,-1.2055718790111845,-0.9743080915312036,-0.5408963354454864
"Château Clinet winery ,Pomerol, Bordeaux, France",0.24426834190404573,1.1608042012261033,-1.1920183723925495,-0.8537020797997039,-0.5408963354454864
"Blair winery ,Arroyo Seco, California, US",-0.07564018023631208,1.1354261131651648,-1.1866313515331397,-0.5262717526863805,-0.21688990472457687
"Paul Hobbs winery ,Oakville, California, US",1.5919680734740749,1.2321800738974928,-1.1813932329602197,-0.2959409808541698,-0.5408963354454864
"Patrimony winery ,Adelaida District, California, US",1.5919680734740749,1.2321800738974928,-1.1813932329602197,-1.317016464845895,-0.5408963354454864
"Camille Giroud winery ,Chambertin, Burgundy, France",1.285672679935432,1.210767312096076,-1.1804377692939738,-1.5728138428231182,-0.5408963354454864
"David Duband winery ,Latricières-Chambertin, Burgundy, France",1.285672679935432,1.196492137561798,-1.166326305915577,0.6584922897487632,-0.5408963354454864
"Adega Viuva Gomes winery ,nan, Colares, Portugal",-0.09265659098845938,1.142960233058256,-1.1593817899384886,0.243928898492387,-0.21688990472457687
"Salvioni winery ,Brunello di Montalcino, Tuscany, Italy",0.06049110578086191,1.0858595349211442,-1.1441689897464953,-0.1467078672729224,-0.5408963354454864
"Domaine Sophie Cinier winery ,Saint-Véran, Burgundy, France",-0.7052473780657446,1.053740392219019,-1.1441284983540545,0.03339436824165313,-0.5408963354454864
"Araujo winery ,Napa Valley, California, US",2.20455886055136,1.2321800738974928,-1.1422072231004605,1.0078102360616186,-0.5408963354454864
"L. Tramier & Fils winery ,Clos de Vougeot, Burgundy, France",0.06049110578086191,1.0894283285547137,-1.139576553907078,-1.5562036234739478,-0.5408963354454864
"Jean-Luc and Paul Aegerter winery ,Corton-Charlemagne, Burgundy, France",0.673081892858147,1.1013243073332788,-1.1094064114031204,0.06640717919812919,-0.5408963354454864
"Bello Family Vineyards winery ,Rutherford, California, US",0.36678649931950447,1.053740392219019,-1.0827312239457272,-1.0080663849513267,-0.5408963354454864
"Domaine Bertagna winery ,Clos de Vougeot, Burgundy, France",0.673081892858147,1.053740392219019,-1.0631457134713862,1.0349905949966243,-0.5408963354454864
"Joseph Phelps winery ,Oakville, California, US",0.673081892858147,1.053740392219019,-1.0631457134713862,-1.0005162852471585,-0.5408963354454864
"Domaine Jacques Prieur winery ,Clos de Vougeot, Burgundy, France",0.8262295896274684,1.0608779794861578,-1.0588902404295997,-0.9727696688343399,-0.5408963354454864
"Meteor winery ,Napa Valley, California, US",-2.083576648989636,0.8753007105405447,-1.0567104743155313,-1.356880991283904,-0.5408963354454864
"Guarachi Family winery ,St. Helena, California, US",0.9793772863967897,1.053740392219019,-1.0439769159858612,1.39092386676456,-0.5408963354454864
"Alpha Omega winery ,Oak Knoll District, California, US",0.9793772863967897,1.053740392219019,-1.0439769159858612,-0.656663173005892,-0.5408963354454864
"Albert Bichot winery ,Chambolle-Musigny, Burgundy, France",0.7751803573710264,1.0358964240511714,-1.0315171976202697,-0.6141668975281447,-0.5408963354454864
"Domaine Henri Rebourseau winery ,Charmes-Chambertin, Burgundy, France",0.06049110578086191,0.9823645195476293,-1.0290884477850157,-0.5168784699115754,-0.5408963354454864
"Bruno Giacosa winery ,Barolo, Piedmont, Italy",1.285672679935432,1.053740392219019,-1.0252116721316102,-0.023910888512984518,-0.5408963354454864
"Domaine Faiveley winery ,Corton, Burgundy, France",0.9793772863967897,1.032327630417602,-1.022584537992015,-0.10336310439984947,-0.5408963354454864
"Au Sommet winery ,Atlas Peak, California, US",1.4388203767047536,1.053740392219019,-1.016409418571111,-0.29911202272992043,-0.5408963354454864
"Chanson Père et Fils winery ,Charmes-Chambertin, Burgundy, France",1.285672679935432,1.0418444134404539,-1.0126936907105037,-1.2810227127383627,-0.5408963354454864
"Cardinale winery ,Napa Valley, California, US",1.6685419218587354,1.053740392219019,-1.009860117566735,0.13756686890991562,-0.21688990472457687
"Staglin winery ,Napa Valley, California, US",1.5919680734740749,1.053740392219019,-1.0068373708576561,0.46359904938516483,-0.5408963354454864
"Château Pavie Decesse winery ,Saint-Émilion, Bordeaux, France",0.673081892858147,0.9823645195476293,-0.9910710349258116,1.0161261315929235,-0.5408963354454864
"Domaine Faiveley winery ,Echézeaux, Burgundy, France",1.081475750909669,1.0061564771047589,-0.9896042519940067,-0.9207836370855677,-0.5408963354454864
"Ornellaia winery ,Bolgheri Superiore, Tuscany, Italy",0.9793772863967897,0.9823645195476293,-0.9738322771427036,-0.43210702901884557,-0.5408963354454864
"Château de Santenay winery ,Clos de Vougeot, Burgundy, France",0.9793772863967897,0.9823645195476293,-0.9726689893397077,-0.2828523437241577,-0.5408963354454864
"Alpha Omega winery ,St. Helena, California, US",2.20455886055136,1.053740392219019,-0.9712137255306024,-0.8074494499548539,-0.5408963354454864
